Series;Time;Value
Alliance  (Failed - False) ;2019-05-25T16:10:12.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:14.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:16.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:18.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:20.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:22.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:24.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:26.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:28.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:30.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:32.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:10:34.000Z;43.895944076000006
Alliance  (Failed - False) ;2019-05-25T16:10:36.000Z;26.620647553333335
Alliance  (Failed - False) ;2019-05-25T16:10:38.000Z;26.620647553333335
Alliance  (Failed - False) ;2019-05-25T16:10:40.000Z;20.296750470750005
Alliance  (Failed - False) ;2019-05-25T16:10:42.000Z;9.632703411250006
Alliance  (Failed - False) ;2019-05-25T16:10:44.000Z;1.4680961125999998
Alliance  (Failed - False) ;2019-05-25T16:10:46.000Z;1.4300919376666694
Alliance  (Failed - False) ;2019-05-25T16:10:48.000Z;1.3839604810000026
Alliance  (Failed - False) ;2019-05-25T16:10:50.000Z;1.3637382953999975
Alliance  (Failed - False) ;2019-05-25T16:10:52.000Z;1.4016559717272694
Alliance  (Failed - False) ;2019-05-25T16:10:54.000Z;1.339538653799997
Alliance  (Failed - False) ;2019-05-25T16:10:56.000Z;1.3591697652499946
Alliance  (Failed - False) ;2019-05-25T16:10:58.000Z;1.976899954999997
Alliance  (Failed - False) ;2019-05-25T16:11:00.000Z;2.3166703455000004
Alliance  (Failed - False) ;2019-05-25T16:11:02.000Z;2.3166703455000004
Alliance  (Failed - False) ;2019-05-25T16:11:04.000Z;3.3813657430000035
Alliance  (Failed - False) ;2019-05-25T16:11:06.000Z;2.827361858666677
Alliance  (Failed - False) ;2019-05-25T16:11:08.000Z;1.7193540900000244
Alliance  (Failed - False) ;2019-05-25T16:11:10.000Z;1.7193540900000244
Alliance  (Failed - False) ;2019-05-25T16:11:12.000Z;1.7193540900000244
Alliance  (Failed - False) ;2019-05-25T16:11:14.000Z;1.6399176510000189
Alliance  (Failed - False) ;2019-05-25T16:11:16.000Z;1.4086920145000192
Alliance  (Failed - False) ;2019-05-25T16:11:18.000Z;1.4086920145000192
